"year","month","origin","sum"
"2020","3","ORF","2944"
"2020","3","ORH","377"
"2020","3","OTH","-63"
"2020","3","OTZ","325"
"2020","3","OWB","4"
"2020","3","PAE","493"
"2020","3","PAH","-348"
"2020","3","PBG","979"
"2020","3","PBI","-971"
"2020","3","PDX","-2717"
"2020","3","PGD","-2289"
"2020","3","PGV","-257"
"2020","3","PHF","-826"
"2020","3","PHL","-1909"
"2020","3","PHX","46036"
"2020","3","PIA","1708"
"2020","3","PIB","89"
"2020","3","PIE","-1371"
"2020","3","PIH","-391"
"2020","3","PIR","-333"
"2020","3","PIT","-1458"
"2020","3","PLN","2074"
"2020","3","PNS","-258"
"2020","3","PPG","74"
"2020","3","PQI","612"
"2020","3","PRC","22"
"2020","3","PSC","-1461"
"2020","3","PSE","-332"
"2020","3","PSG","-125"
"2020","3","PSM","-336"
"2020","3","PSP","3883"
"2020","3","PUB","-62"
"2020","3","PUW","-148"
"2020","3","PVD","813"
"2020","3","PVU","21"
"2020","3","PWM","1767"
"2020","3","RAP","1915"
"2020","3","RDD","-643"
"2020","3","RDM","-1537"
"2020","3","RDU","2898"
"2020","3","RFD","390"
"2020","3","RHI","1889"
"2020","3","RIC","-425"
"2020","3","RIW","601"
"2020","3","RKS","-472"
"2020","3","RNO","4096"
"2020","3","ROA","-268"
"2020","3","ROC","-1078"
"2020","3","ROW","2115"
"2020","3","RST","-878"
"2020","3","RSW","-3155"
"2020","3","SAF","177"
"2020","3","SAN","7089"
"2020","3","SAT","4210"
"2020","3","SAV","2640"
"2020","3","SBA","796"
"2020","3","SBN","103"
"2020","3","SBP","522"
"2020","3","SBY","332"
"2020","3","SCC","-377"
"2020","3","SCE","-411"
"2020","3","SCK","2204"
"2020","3","SDF","2028"
"2020","3","SEA","31548"
"2020","3","SFB","179"
"2020","3","SFO","12635"
"2020","3","SGF","950"
"2020","3","SGU","1964"
"2020","3","SHD","470"
"2020","3","SHR","866"
"2020","3","SHV","-633"
"2020","3","SIT","8"
"2020","3","SJC","-4946"
"2020","3","SJT","599"
"2020","3","SJU","7022"
"2020","3","SLC","22477"
"2020","3","SLN","67"
"2020","3","SMF","-1281"
"2020","3","SMX","245"
"2020","3","SNA","4517"
"2020","3","SPI","564"
"2020","3","SPN","-559"
"2020","3","SPS","262"
"2020","3","SRQ","3941"
"2020","3","STC","-271"
"2020","3","STL","1852"
"2020","3","STS","-896"
"2020","3","STT","1310"
"2020","3","STX","1349"
"2020","3","SUN","-726"
"2020","3","SUX","-89"
"2020","3","SWF","-491"
"2020","3","SWO","-94"
"2020","3","SYR","-1045"
"2020","3","TLH","-10"
"2020","3","TOL","-436"
"2020","3","TPA","2013"
"2020","3","TRI","-209"
"2020","3","TTN","-929"
"2020","3","TUL","1478"
"2020","3","TUS","7565"
"2020","3","TVC","-751"
"2020","3","TWF","-130"
"2020","3","TXK","1093"
"2020","3","TYR","30"
"2020","3","TYS","-1082"
"2020","3","USA","392"
"2020","3","VEL","-175"
"2020","3","VLD","2278"
"2020","3","VPS","982"
"2020","3","WRG","-37"
"2020","3","XNA","-1255"
"2020","3","XWA","626"
"2020","3","YAK","-936"
"2020","3","YKM","178"
"2020","3","YUM","473"
"2020","4","ABE","626"
"2020","4","ABI","-581"
"2020","4","ABQ","-2631"
"2020","4","ABR","-71"
"2020","4","ABY","-62"
"2020","4","ACT","361"
"2020","4","ACV","-104"
"2020","4","ACY","12"
"2020","4","ADK","-239"
"2020","4","ADQ","-320"
"2020","4","AEX","-20"
"2020","4","AGS","-794"
"2020","4","ALB","-1045"
"2020","4","ALO","70"
"2020","4","ALW","-69"
"2020","4","AMA","-134"
"2020","4","ANC","-3392"
"2020","4","APN","1552"
"2020","4","ART","-464"
"2020","4","ASE","-318"
"2020","4","ATL","-19562"
"2020","4","ATW","536"
"2020","4","ATY","-104"
"2020","4","AUS","-6506"
"2020","4","AVL","-1301"
"2020","4","AVP","-1128"
"2020","4","AZA","1503"
"2020","4","AZO","-430"
"2020","4","BDL","-3620"
"2020","4","BET","-197"
"2020","4","BFF","-476"
"2020","4","BFL","-772"
"2020","4","BFM",NULL
"2020","4","BGM","-258"
"2020","4","BGR","-293"
"2020","4","BHM","-2260"
"2020","4","BIL","72"
"2020","4","BIS","-411"
"2020","4","BJI","425"
"2020","4","BLI","-206"
"2020","4","BLV","197"
"2020","4","BMI","-384"
"2020","4","BNA","-8490"
"2020","4","BOI","-2884"
"2020","4","BOS","-10549"
"2020","4","BPT","-315"
"2020","4","BQK","-92"
"2020","4","BQN",NULL
"2020","4","BRD","41"
"2020","4","BRO","-369"
"2020","4","BRW","-262"
"2020","4","BTM","-67"
"2020","4","BTR","-906"
"2020","4","BTV","82"
"2020","4","BUF","106"
"2020","4","BUR","-2780"
"2020","4","BWI","-9859"
"2020","4","BZN","-1304"
"2020","4","CAE","-776"
"2020","4","CAK","-434"
"2020","4","CDV","-1363"
"2020","4","CGI","-723"
"2020","4","CHA","-1476"
"2020","4","CHO","-730"
"2020","4","CHS","149"
"2020","4","CID","142"
"2020","4","CIU","1075"
"2020","4","CKB","31"
"2020","4","CLE","-2013"
"2020","4","CLL","-714"
"2020","4","CLT","-35157"
"2020","4","CMH","-3249"
"2020","4","CMI","-815"
"2020","4","CMX","-426"
"2020","4","CNY","-515"
"2020","4","COD","-244"
"2020","4","COS","-1093"
"2020","4","COU","269"
"2020","4","CPR","-259"
"2020","4","CRP","-997"
"2020","4","CRW","86"
"2020","4","CSG","-258"
"2020","4","CVG","-2615"
"2020","4","CWA","-658"
"2020","4","CYS","-50"
"2020","4","DAB","-206"
"2020","4","DAL","-5677"
"2020","4","DAY","-1824"
"2020","4","DBQ","-584"
"2020","4","DCA","-19141"
"2020","4","DDC","284"
"2020","4","DEC","-371"
"2020","4","DEN","-26911"
"2020","4","DFW","-31902"
"2020","4","DHN","1422"
"2020","4","DIK","-68"
"2020","4","DLH","-713"
"2020","4","DRO","-269"
"2020","4","DRT","-15"
"2020","4","DSM","-1234"
"2020","4","DTW","-4983"
"2020","4","DVL","-170"
"2020","4","EAR","-461"
"2020","4","EAT","-232"
"2020","4","EAU","-390"
"2020","4","ECP","-1605"
"2020","4","EGE","-182"
"2020","4","EKO","1105"
"2020","4","ELM","-115"
"2020","4","ELP","-1670"
"2020","4","ERI","6"
"2020","4","ESC","954"
"2020","4","EUG","-1622"
"2020","4","EVV","-640"
"2020","4","EWN","-120"
"2020","4","EWR","-3229"
"2020","4","EYW","-1636"
"2020","4","FAI","-99"
"2020","4","FAR","-351"
"2020","4","FAT","-1435"
"2020","4","FAY","178"
"2020","4","FCA","575"
"2020","4","FLG","-79"
"2020","4","FLL","-9006"
"2020","4","FLO","358"
"2020","4","FNT","304"
"2020","4","FSD","-507"
"2020","4","FSM","-276"
"2020","4","FWA","-1"
"2020","4","GCC","-136"
"2020","4","GCK","-181"
"2020","4","GEG","-1761"
"2020","4","GFK","-4"
"2020","4","GGG","-291"
"2020","4","GJT","-1128"
"2020","4","GNV","-429"
"2020","4","GPT","-1175"
"2020","4","GRB","-1224"
"2020","4","GRI","-419"
"2020","4","GRK","-779"
"2020","4","GRR","-1396"
"2020","4","GSO","-708"
"2020","4","GSP","-1018"
"2020","4","GTF","381"
"2020","4","GTR","274"
"2020","4","GUC","-208"
"2020","4","GUM","577"
"2020","4","HDN","-333"
"2020","4","HGR","-50"
"2020","4","HHH","-341"
"2020","4","HIB","808"
"2020","4","HLN","-318"
"2020","4","HNL","-6182"
"2020","4","HOB","-225"
"2020","4","HOU","-4251"
"2020","4","HPN","391"
"2020","4","HRL","85"
"2020","4","HSV","-840"
"2020","4","HTS","-277"
"2020","4","HVN","-77"
"2020","4","HYS","-556"
"2020","4","IAD","-10024"
"2020","4","IAG","512"
"2020","4","IAH","-13143"
"2020","4","ICT","-1249"
"2020","4","IDA","-788"
"2020","4","ILM","-374"
"2020","4","IMT","1096"
"2020","4","IND","-3430"
"2020","4","INL","-51"
"2020","4","IPT","-165"
"2020","4","ISP","-694"
"2020","4","ITH","-13"
"2020","4","ITO","-1029"
"2020","4","JAC","164"
"2020","4","JAN","-702"
"2020","4","JAX","-3207"
"2020","4","JFK","-1732"
"2020","4","JLN","-52"
"2020","4","JMS","-1100"
"2020","4","JNU","-2212"
"2020","4","KOA","-874"
"2020","4","KTN","-252"
"2020","4","LAN","723"
"2020","4","LAR","-235"
"2020","4","LAS","-7944"
"2020","4","LAW","-177"
"2020","4","LAX","-16225"
"2020","4","LBB","-1051"
"2020","4","LBE","-156"
"2020","4","LBF","683"
"2020","4","LBL","-610"
"2020","4","LCH","-341"
"2020","4","LCK","-68"
"2020","4","LEX","-468"
"2020","4","LFT","-1059"
"2020","4","LGA","-3038"
"2020","4","LGB","-1212"
"2020","4","LIH","-1019"
"2020","4","LIT","-994"
"2020","4","LNK","-350"
"2020","4","LNY","-726"
"2020","4","LRD","-453"
"2020","4","LSE","-722"
"2020","4","LWB","-426"
"2020","4","LWS","-88"
"2020","4","LYH","-61"
"2020","4","MAF","-1364"
"2020","4","MBS","-628"
"2020","4","MCI","-4691"
"2020","4","MCO","-13537"
"2020","4","MDT","282"
"2020","4","MDW","-5260"
"2020","4","MEI","35"
"2020","4","MEM","-2040"
"2020","4","MFE","-712"
"2020","4","MFR","-1418"
"2020","4","MGM","-230"
"2020","4","MHK","-386"
"2020","4","MHT","-714"
"2020","4","MIA","-9787"
"2020","4","MKE","-2936"
"2020","4","MKG","-604"
"2020","4","MKK","-482"
"2020","4","MLB","-359"
"2020","4","MLI","-782"
"2020","4","MLU","425"
"2020","4","MOB","-1130"
"2020","4","MOT","874"
"2020","4","MQT","-622"
"2020","4","MRY","-984"
"2020","4","MSN","-34"
"2020","4","MSO","-611"
"2020","4","MSP","-11981"
"2020","4","MSY","-5837"
"2020","4","MTJ","-204"
"2020","4","MYR","-1298"
"2020","4","OAJ","-351"
"2020","4","OAK","-3321"
"2020","4","OGD",NULL
"2020","4","OGG","-1074"
"2020","4","OGS","1181"
"2020","4","OKC","-2491"
"2020","4","OMA","-2334"
"2020","4","OME","-149"
"2020","4","ONT","-2706"
"2020","4","ORD","-47313"
"2020","4","ORF","655"
"2020","4","ORH","-309"
"2020","4","OTH","-125"
"2020","4","OTZ","-280"
"2020","4","OWB",NULL
"2020","4","PAE","-815"
"2020","4","PAH","515"
"2020","4","PBG","110"
"2020","4","PBI","-2918"
"2020","4","PDX","-6533"
"2020","4","PGD","653"
"2020","4","PGV","47"
"2020","4","PHF","-91"
"2020","4","PHL","-23308"
"2020","4","PHX","-15854"
"2020","4","PIA","-1303"
"2020","4","PIB","-261"
"2020","4","PIE","491"
"2020","4","PIH","-168"
"2020","4","PIR","-501"
"2020","4","PIT","-3713"
"2020","4","PLN","-241"
"2020","4","PNS","-795"
"2020","4","PPG",NULL
"2020","4","PQI","-9"
"2020","4","PRC","-141"
"2020","4","PSC","-101"
"2020","4","PSE",NULL
"2020","4","PSG","-842"
"2020","4","PSM","745"
"2020","4","PSP","-782"
"2020","4","PUB","-220"
"2020","4","PUW","-257"
"2020","4","PVD","-875"
"2020","4","PVU","-113"
"2020","4","PWM","-832"
"2020","4","RAP","-561"
"2020","4","RDD","394"
"2020","4","RDM","-873"
"2020","4","RDU","-3939"
"2020","4","RFD","433"
"2020","4","RHI","-621"
"2020","4","RIC","-1628"
"2020","4","RIW","-149"
"2020","4","RKS","-96"
"2020","4","RNO","2166"
"2020","4","ROA","-13"
"2020","4","ROC","-325"
"2020","4","ROW","193"
"2020","4","RST","-1002"
"2020","4","RSW","-4726"
"2020","4","SAF","-211"
"2020","4","SAN","-9297"
"2020","4","SAT","-3340"
"2020","4","SAV","-806"
"2020","4","SBA","-84"
"2020","4","SBN","-1015"
"2020","4","SBP","-252"
"2020","4","SBY","-1008"
"2020","4","SCC","12"
"2020","4","SCE","-622"
"2020","4","SCK","152"
"2020","4","SDF","-2700"
"2020","4","SEA","-19911"
"2020","4","SFB","744"
"2020","4","SFO","-11497"
"2020","4","SGF","-554"
"2020","4","SGU","-283"
"2020","4","SHD","682"
"2020","4","SHR","77"
"2020","4","SHV","-983"
"2020","4","SIT","-169"
"2020","4","SJC","-4800"
"2020","4","SJT","-270"
"2020","4","SJU","-2950"
"2020","4","SLC","-12541"
"2020","4","SLN","-465"
"2020","4","SMF","-5273"
"2020","4","SMX",NULL
"2020","4","SNA","-2488"
"2020","4","SPI","-56"
"2020","4","SPN","-5"
"2020","4","SPS","-307"
"2020","4","SRQ","-1831"
"2020","4","STC","216"
"2020","4","STL","-7966"
"2020","4","STS","-1313"
"2020","4","STT","-1109"
"2020","4","STX","-381"
"2020","4","SUN","-30"
"2020","4","SUX","-572"
"2020","4","SWF","357"
"2020","4","SWO","-402"
"2020","4","SYR","-1695"
"2020","4","TLH","-259"
"2020","4","TOL","64"
"2020","4","TPA","-7748"
"2020","4","TRI","177"
"2020","4","TTN","-193"
"2020","4","TUL","329"
"2020","4","TUS","300"
"2020","4","TVC","385"
"2020","4","TWF","-181"
"2020","4","TXK","-325"
"2020","4","TYR","-328"
"2020","4","TYS","-1836"
"2020","4","USA","-34"
"2020","4","VEL","-185"
"2020","4","VLD","77"
"2020","4","VPS","-1770"
"2020","4","WRG","-812"
"2020","4","XNA","-2522"
"2020","4","XWA","-278"
"2020","4","YAK","-1391"
"2020","4","YKM","-220"
"2020","4","YUM","-33"
"2020","5","ABE","1033"
"2020","5","ABI","-507"
"2020","5","ABQ","-3338"
"2020","5","ABR","-143"
"2020","5","ABY","76"
"2020","5","ACT","-84"
"2020","5","ACV","-511"
"2020","5","ACY","-190"
"2020","5","ADK","-59"
"2020","5","ADQ","-46"
"2020","5","AEX","-349"
"2020","5","AGS","78"
"2020","5","AKN","211"
"2020","5","ALB","-1650"
"2020","5","ALO","-204"
"2020","5","ALW","-241"
"2020","5","AMA","-1114"
"2020","5","ANC","-4105"
"2020","5","APN","-58"
"2020","5","ART","137"
"2020","5","ASE","893"
"2020","5","ATL","-12781"
"2020","5","ATW","-845"
"2020","5","ATY","-258"
"2020","5","AUS","-2334"
"2020","5","AVL","-589"
"2020","5","AVP","1050"
"2020","5","AZA","1955"
"2020","5","AZO","-434"
"2020","5","BDL","-1759"
"2020","5","BET","25"
"2020","5","BFF","-165"
"2020","5","BFL","1466"
"2020","5","BFM","-62"
"2020","5","BGM","-66"
"2020","5","BGR","-447"
"2020","5","BHM","-1250"
"2020","5","BIL","-159"
"2020","5","BIS","199"
"2020","5","BJI","-224"
"2020","5","BLI","-36"
"2020","5","BLV","262"
"2020","5","BMI","-328"
"2020","5","BNA","-7621"
"2020","5","BOI","-1389"
"2020","5","BOS","-7666"
"2020","5","BPT","-264"
"2020","5","BQK","-216"
"2020","5","BRD","-297"
"2020","5","BRO","-531"
"2020","5","BRW","-96"
"2020","5","BTM","-78"
"2020","5","BTR","-805"
"2020","5","BTV","-1165"
"2020","5","BUF","-3030"
"2020","5","BUR","-2580"
"2020","5","BWI","-2723"
"2020","5","BZN","-901"
"2020","5","CAE","-222"
"2020","5","CAK","284"
"2020","5","CDB","168"
"2020","5","CDV","-946"
"2020","5","CGI","-234"
"2020","5","CHA","-1208"
"2020","5","CHO","525"
"2020","5","CHS","-2284"
"2020","5","CID","-503"
"2020","5","CIU","197"
"2020","5","CKB","-251"
"2020","5","CLE","-2809"
"2020","5","CLL","-323"
"2020","5","CLT","-17765"
"2020","5","CMH","-2248"
"2020","5","CMI","-161"
"2020","5","CMX","-122"
"2020","5","CNY","-122"
"2020","5","COD","1244"
"2020","5","COS","-855"
"2020","5","COU","-695"
"2020","5","CPR","99"
"2020","5","CRP","-883"
"2020","5","CRW","-627"
"2020","5","CSG","-146"
"2020","5","CVG","1005"
"2020","5","CWA","-621"
"2020","5","DAB","-334"
"2020","5","DAL","-398"
"2020","5","DAY","-1950"
"2020","5","DBQ","278"
"2020","5","DCA","-11048"
"2020","5","DDC","66"
"2020","5","DEC","-267"
"2020","5","DEN","-22560"
"2020","5","DFW","-5533"
"2020","5","DHN","-131"
"2020","5","DIK","-251"
"2020","5","DLG","141"
"2020","5","DLH","-248"
"2020","5","DRO","-725"
"2020","5","DRT","-78"
"2020","5","DSM","-446"
"2020","5","DTW","-10259"
"2020","5","DVL","-105"
"2020","5","EAR","-51"
"2020","5","EAT","-366"
"2020","5","EAU","301"
"2020","5","ECP","-568"
"2020","5","EGE","49"
"2020","5","EKO","-62"
"2020","5","ELM","163"
"2020","5","ELP","-1075"
"2020","5","ERI","-292"
"2020","5","ESC","-29"
"2020","5","EUG","-1450"
"2020","5","EVV","-683"
"2020","5","EWN","40"
"2020","5","EWR","-2618"
"2020","5","EYW","-580"
"2020","5","FAI","-402"
"2020","5","FAR","-685"
"2020","5","FAT","410"
"2020","5","FAY","182"
"2020","5","FCA","-240"
"2020","5","FLG","32"
"2020","5","FLL","44"
"2020","5","FLO","-281"
"2020","5","FNT","700"
"2020","5","FSD","-1023"
"2020","5","FSM","-377"
"2020","5","FWA","29"
"2020","5","GCC","247"
"2020","5","GCK","-159"
"2020","5","GEG","461"
"2020","5","GFK","-18"
"2020","5","GGG","83"
"2020","5","GJT","286"
"2020","5","GNV","-705"
"2020","5","GPT","-960"
"2020","5","GRB","-766"
"2020","5","GRI","833"
"2020","5","GRK","-359"
"2020","5","GRR","-465"
"2020","5","GSO","-758"
"2020","5","GSP","-1457"
"2020","5","GTF","639"
"2020","5","GTR","-78"
"2020","5","GUC","-111"
"2020","5","GUM","-696"
"2020","5","HDN","-191"
"2020","5","HGR","-87"
"2020","5","HHH","398"
"2020","5","HIB","151"
"2020","5","HLN","-146"
"2020","5","HNL","-4737"
"2020","5","HOB","59"
"2020","5","HOU","1647"
"2020","5","HRL","-591"
"2020","5","HSV","-1623"
"2020","5","HTS","259"
"2020","5","HVN","46"
"2020","5","HYS","-297"
"2020","5","IAD","-5761"
"2020","5","IAG","543"
"2020","5","IAH","-3681"
"2020","5","ICT","-896"
"2020","5","IDA","-359"
"2020","5","ILM","-1054"
"2020","5","IMT","-171"
"2020","5","IND","-1857"
"2020","5","INL","-219"
"2020","5","IPT","-188"
"2020","5","ISP","341"
"2020","5","ITH","-582"
"2020","5","ITO","-908"
"2020","5","JAC","-431"
"2020","5","JAN","-668"
"2020","5","JAX","-1464"
"2020","5","JFK","-3149"
"2020","5","JLN","-154"
"2020","5","JMS","-539"
"2020","5","JNU","-1944"
"2020","5","KOA","-1267"
"2020","5","KTN","-899"
"2020","5","LAN","-35"
"2020","5","LAR","-205"
"2020","5","LAS","-3109"
"2020","5","LAW","183"
"2020","5","LAX","-7258"
"2020","5","LBB","-1225"
"2020","5","LBE","-142"
"2020","5","LBF","706"
"2020","5","LBL","-118"
"2020","5","LCH","-366"
"2020","5","LCK","975"
"2020","5","LEX","-1197"
"2020","5","LFT","-646"
"2020","5","LGA","-854"
"2020","5","LGB","-904"
"2020","5","LIH","-1760"
"2020","5","LIT","-1242"
"2020","5","LNK","-285"
"2020","5","LNY","-604"
"2020","5","LRD","-254"
"2020","5","LSE","-281"
"2020","5","LWB","5"
"2020","5","LWS","-100"
"2020","5","LYH","257"
"2020","5","MAF","-1406"
"2020","5","MBS","-77"
"2020","5","MCI","553"
"2020","5","MCO","-6305"
"2020","5","MDT","-1274"
"2020","5","MDW","-3544"
"2020","5","MEI","58"
"2020","5","MEM","-1780"
"2020","5","MFE","-190"
"2020","5","MFR","-349"
"2020","5","MGM","-259"
"2020","5","MHK","-187"
"2020","5","MHT","-1018"
"2020","5","MIA","-2114"
"2020","5","MKE","-2805"
"2020","5","MKG","-269"
"2020","5","MKK","-257"
"2020","5","MLB","-192"
"2020","5","MLI","-965"
"2020","5","MLU","-461"
"2020","5","MOB","-471"
"2020","5","MOT","377"
"2020","5","MQT","-60"
"2020","5","MRY","-460"
"2020","5","MSN","-1475"
"2020","5","MSO","-61"
"2020","5","MSP","-8835"
"2020","5","MSY","-2337"
"2020","5","MTJ","1752"
"2020","5","MYR","-1058"
"2020","5","OAJ","748"
"2020","5","OAK","-2157"
"2020","5","OGD","-9"
"2020","5","OGG","-1228"
"2020","5","OGS","407"
"2020","5","OKC","-1898"
"2020","5","OMA","-1826"
"2020","5","OME","-318"
"2020","5","ONT","-2245"
"2020","5","ORD","-20567"
"2020","5","ORF","-924"
"2020","5","ORH","-512"
"2020","5","OTH","-162"
"2020","5","OTZ","-191"
"2020","5","OWB","-97"
"2020","5","PAE","-179"
"2020","5","PAH","-228"
"2020","5","PBG","-154"
"2020","5","PBI","-1013"
"2020","5","PDX","-3798"
"2020","5","PGD","3373"
"2020","5","PGV","205"
"2020","5","PHF","-518"
"2020","5","PHL","-13406"
"2020","5","PHX","-5779"
"2020","5","PIA","-908"
"2020","5","PIB","1150"
"2020","5","PIE","2798"
"2020","5","PIH","-142"
"2020","5","PIR","-125"
"2020","5","PIT","-1687"
"2020","5","PLN","28"
"2020","5","PNS","521"
"2020","5","PQI","-233"
"2020","5","PRC","-223"
"2020","5","PSC","-686"
"2020","5","PSG","-786"
"2020","5","PSM","570"
"2020","5","PSP","-407"
"2020","5","PUB","763"
"2020","5","PUW","-56"
"2020","5","PVD","-1085"
"2020","5","PVU","19"
"2020","5","PWM","-1066"
"2020","5","RAP","-126"
"2020","5","RDD","-264"
"2020","5","RDM","349"
"2020","5","RDU","-3195"
"2020","5","RFD","1672"
"2020","5","RHI","-192"
"2020","5","RIC","-1177"
"2020","5","RIW","-54"
"2020","5","RKS","488"
"2020","5","RNO","-2309"
"2020","5","ROA","-1089"
"2020","5","ROC","-1695"
"2020","5","ROW","-206"
"2020","5","RST","-304"
"2020","5","RSW","-2230"
"2020","5","SAF","-271"
"2020","5","SAN","-7728"
"2020","5","SAT","-2077"
"2020","5","SAV","393"
"2020","5","SBA","-599"
"2020","5","SBN","357"
"2020","5","SBP","-376"
"2020","5","SBY","-470"
"2020","5","SCC","-638"
"2020","5","SCE","-958"
"2020","5","SCK","805"
"2020","5","SDF","-2488"
"2020","5","SEA","-9648"
"2020","5","SFB","4876"
"2020","5","SFO","-8613"
"2020","5","SGF","471"
"2020","5","SGU","-319"
"2020","5","SHD","-174"
"2020","5","SHR","19"
"2020","5","SHV","-968"
"2020","5","SIT","-338"
"2020","5","SJC","-5513"
"2020","5","SJT","-264"
"2020","5","SJU","-245"
"2020","5","SLC","-6255"
"2020","5","SLN","-117"
"2020","5","SMF","-3213"
"2020","5","SMX","-80"
"2020","5","SNA","-2679"
"2020","5","SPI","114"
"2020","5","SPN","-275"
"2020","5","SPS","-327"
"2020","5","SRQ","859"
"2020","5","STC","-17"
"2020","5","STL","-5606"
"2020","5","STS","-281"
"2020","5","STT","-735"
"2020","5","STX","-191"
"2020","5","SUN","-109"
"2020","5","SUX","-211"
"2020","5","SWF","-266"
"2020","5","SWO","-67"
"2020","5","SYR","-630"
"2020","5","TLH","-417"
"2020","5","TOL","-250"
"2020","5","TPA","-3777"
"2020","5","TRI","-377"
"2020","5","TTN","-79"
"2020","5","TUL","-1438"
"2020","5","TUS","-579"
"2020","5","TVC","2797"
"2020","5","TWF","-202"
"2020","5","TXK","-328"
"2020","5","TYR","-407"
"2020","5","TYS","-1971"
"2020","5","USA","223"
"2020","5","VEL","-232"
"2020","5","VLD","-23"
"2020","5","VPS","394"
"2020","5","WRG","-838"
"2020","5","WYS","-149"
"2020","5","XNA","-1331"
"2020","5","XWA","-30"
"2020","5","YAK","-1154"
"2020","5","YKM","-181"
"2020","5","YUM","12"
"2020","6","ABE","-125"
"2020","6","ABI","-351"
"2020","6","ABQ","493"
"2020","6","ABR","-147"
"2020","6","ABY","-196"
"2020","6","ACK","333"
"2020","6","ACT","-45"
"2020","6","ACV","202"
"2020","6","ACY","-429"
"2020","6","ADK","35"
"2020","6","ADQ","-221"
"2020","6","AEX","-154"
"2020","6","AGS","-366"
"2020","6","AKN","-319"
"2020","6","ALB","281"
"2020","6","ALO","-93"
"2020","6","ALW","-174"
"2020","6","AMA","170"
"2020","6","ANC","-3096"
"2020","6","APN","1592"
"2020","6","ART","-221"
"2020","6","ASE","-127"
"2020","6","ATL","-3671"
